lot_frontage,lot_area,street,lot_shape,land_slope,overall_qual,overall_cond,year_built,year_remod_add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,alley_Grvl,alley_Pave,ms_subclass_20,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_Stone,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_NA,misc_feature_NA,misc_feature_Othr,misc_feature_Shed,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
50.0,8340,1,1,0,6,6,1977,1977,62.0,1,1,3,2,2,3.0,509.0,-0.5,0.0,166.0,675.0,1,1,3,686,702,0,1388,0.0,0.0,1,1,3,1,1,6,3.0,0,0,1977.0,1,1.0,317.0,2,2,1.0,406,36,0,0,0,0,0,0,0,12,2006,157500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68.0,10708,1,1,0,5,5,1955,1993,0.0,2,1,2,2,-1,-1.0,379.0,1.0,768.0,470.0,1617.0,3,1,2,1867,0,0,1867,1.0,0.0,1,0,2,1,1,7,3.0,3,3,1955.0,3,1.0,303.0,2,2,1.0,476,0,0,0,142,0,0,2,0,11,2009,190000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60.0,6911,1,0,0,5,5,1924,1950,0.0,1,1,2,2,1,-1.0,405.0,-0.5,0.0,740.0,1145.0,1,1,3,1301,0,0,1301,0.0,0.0,1,0,2,1,0,5,2.5,0,0,1965.0,1,2.0,440.0,2,2,1.0,0,0,0,0,0,0,0,0,0,10,2009,100000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
80.0,8800,1,0,0,6,6,1964,1964,425.0,1,1,2,2,-1,1.0,553.0,-0.5,0.0,698.0,1251.0,1,1,3,1251,0,0,1251,1.0,0.0,1,0,3,1,1,6,3.0,2,3,1964.0,2,1.0,461.0,2,2,1.0,0,116,0,0,0,0,0,3,700,3,2006,160000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
65.0,10739,1,1,0,7,5,2002,2001,68.0,2,1,3,2,-1,3.0,1259.0,-0.5,0.0,172.0,1431.0,3,1,3,1444,0,0,1444,1.0,0.0,2,0,3,1,2,6,3.0,0,0,2002.0,2,2.0,577.0,2,2,1.0,144,40,0,0,0,0,0,0,0,4,2009,203000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68.0,9572,1,1,0,8,5,1990,1990,336.0,2,1,4,2,-1,3.0,482.0,-0.5,0.0,971.0,1453.0,3,1,3,1453,1357,0,2810,0.0,0.0,2,1,4,1,2,9,3.0,1,4,1990.0,2,2.0,750.0,3,3,1.0,500,0,0,0,0,0,0,0,0,6,2007,302000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50.0,8012,1,0,0,6,5,1980,1980,0.0,1,1,3,2,-1,1.0,543.0,1.0,119.0,261.0,923.0,1,1,3,923,0,0,923,0.0,0.0,2,0,2,1,1,5,3.0,1,2,1980.0,2,1.0,264.0,2,2,1.0,80,0,0,0,0,0,0,0,0,5,2010,143000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
66.0,16226,1,1,0,8,5,1998,1999,0.0,2,1,3,2,-1,3.0,281.0,-0.5,0.0,747.0,1028.0,3,1,3,1210,1242,0,2452,0.0,0.0,2,1,4,1,2,9,3.0,1,2,1998.0,3,2.0,683.0,2,2,1.0,208,50,0,0,0,0,0,0,0,5,2007,267000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68.0,10899,1,1,0,4,5,1964,1964,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1224,0,0,1224,0.0,0.0,2,0,2,2,1,8,3.0,0,0,1964.0,1,3.0,530.0,2,2,1.0,0,0,0,0,0,0,0,0,0,4,2007,103000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32.0,4500,1,0,0,6,5,1998,1998,443.0,1,2,4,3,-1,3.0,1201.0,-0.5,0.0,36.0,1237.0,3,1,3,1337,0,0,1337,1.0,0.0,2,0,2,1,1,5,3.0,0,0,1998.0,3,2.0,405.0,2,2,1.0,0,199,0,0,0,0,0,0,0,3,2006,153500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68.0,16647,1,1,0,5,5,1975,1981,0.0,1,1,3,2,3,2.0,1390.0,-0.5,0.0,0.0,1390.0,1,1,3,1701,0,0,1701,1.0,0.0,2,0,3,1,1,6,2.0,2,2,1975.0,3,2.0,611.0,2,2,1.0,0,0,0,0,0,0,0,0,0,1,2007,171000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
62.0,8707,1,0,0,4,5,1924,1950,0.0,1,1,2,2,-1,-0.5,0.0,-0.5,0.0,1093.0,1093.0,1,0,1,1093,576,0,1669,0.0,0.0,1,1,4,1,1,9,2.0,0,0,1924.0,1,1.0,288.0,1,2,1.0,0,0,56,0,0,0,0,0,0,5,2006,107000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
66.0,8300,1,1,0,6,6,1968,1968,86.0,1,1,2,2,1,2.0,952.0,-0.5,0.0,0.0,952.0,2,1,3,952,0,0,952,1.0,0.0,1,0,3,1,1,5,3.0,0,0,1968.0,1,1.0,288.0,2,2,1.0,0,0,0,0,0,0,0,0,0,8,2007,128500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
72.0,9770,1,0,0,5,5,1957,1957,0.0,1,1,2,2,-1,2.0,512.0,-0.5,0.0,410.0,922.0,1,1,2,922,0,0,922,1.0,0.0,1,0,2,1,1,5,3.0,0,0,1957.0,1,1.0,308.0,2,2,1.0,0,34,0,0,0,0,0,2,0,4,2007,116000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
80.0,17400,1,0,1,5,5,1977,1977,0.0,1,1,2,2,-1,2.0,936.0,-0.5,0.0,190.0,1126.0,0,1,3,1126,0,0,1126,1.0,0.0,2,0,3,1,1,5,3.0,1,3,1977.0,2,2.0,484.0,2,2,0.5,295,41,0,0,0,0,0,0,0,5,2006,160000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39.0,5070,1,1,0,8,5,1992,1992,0.0,2,1,3,2,1,-0.5,0.0,-0.5,0.0,1280.0,1280.0,3,1,3,1280,0,0,1280,0.0,0.0,2,0,2,1,2,5,3.0,0,0,1992.0,2,2.0,506.0,2,2,1.0,0,82,0,0,144,0,0,0,0,8,2008,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
66.0,7920,1,0,0,5,5,1970,2002,32.0,1,1,2,2,-1,2.0,81.0,3.0,619.0,214.0,914.0,3,1,3,914,0,0,914,0.0,0.0,1,0,3,1,3,5,3.0,0,0,1970.0,2,1.0,368.0,2,3,1.0,120,0,0,0,0,0,0,0,0,10,2007,133000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
78.0,7020,1,0,0,7,5,1997,1997,200.0,1,2,3,2,3,3.0,1243.0,-0.5,0.0,45.0,1288.0,2,1,3,1368,0,0,1368,2.0,0.0,2,0,2,2,1,8,3.0,0,0,1997.0,3,4.0,784.0,2,2,1.0,0,48,0,0,0,0,0,0,0,11,2006,215000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68.0,7500,1,1,0,6,7,1942,1950,0.0,1,1,2,2,-1,1.0,547.0,-0.5,0.0,224.0,771.0,0,1,3,753,741,0,1494,0.0,0.0,1,0,3,1,2,7,3.0,2,3,1942.0,1,1.0,213.0,2,2,0.5,0,0,0,0,224,0,0,0,0,11,2009,177500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
76.0,10612,1,0,0,8,5,2006,2006,248.0,2,1,3,2,1,3.0,28.0,-0.5,0.0,1496.0,1524.0,2,1,3,1534,0,0,1534,0.0,0.0,2,0,3,1,2,7,3.0,1,3,2006.0,3,2.0,484.0,2,2,1.0,168,46,0,0,0,0,0,0,0,1,2007,215000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
51.0,6120,1,0,0,5,6,1938,1950,0.0,1,1,2,1,-1,-1.0,273.0,-0.5,0.0,679.0,952.0,1,1,2,994,588,0,1582,0.0,0.0,2,0,3,1,1,6,3.0,1,3,1938.0,1,1.0,250.0,1,2,1.0,189,0,34,150,0,0,0,0,0,2,2009,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
90.0,12376,1,0,0,7,5,1990,1990,0.0,1,1,3,2,1,3.0,1470.0,-0.5,0.0,203.0,1673.0,2,1,3,1699,1523,0,3222,1.0,0.0,3,0,5,1,2,11,3.0,2,2,1990.0,1,3.0,594.0,2,2,1.0,367,0,0,0,0,0,0,0,0,5,2010,320000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
100.0,10004,1,0,0,6,6,1964,1964,180.0,1,1,2,2,-1,2.0,196.0,1.0,345.0,975.0,1516.0,1,1,3,1516,0,0,1516,0.0,0.0,1,1,3,1,1,6,3.0,0,0,1964.0,2,2.0,472.0,2,2,1.0,0,0,0,0,152,0,0,0,0,2,2009,167000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
55.0,8250,1,0,0,5,7,1935,1950,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1032,0,0,1032,0.0,0.0,1,0,2,1,1,6,3.0,1,2,1939.0,1,1.0,260.0,2,2,1.0,0,0,121,0,0,0,0,0,0,6,2006,125000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
103.0,12205,1,0,0,3,1,1949,1992,0.0,1,1,1,1,-1,-0.5,0.0,-0.5,0.0,448.0,448.0,2,1,3,1588,0,0,1588,0.0,0.0,2,0,5,1,1,6,-0.5,0,0,1949.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,0,12,2008,65000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
103.0,11175,1,1,0,7,5,2007,2007,0.0,2,1,3,2,2,-0.5,0.0,-0.5,0.0,1316.0,1316.0,3,1,3,1316,0,0,1316,0.0,0.0,2,0,3,1,2,6,3.0,1,3,2007.0,3,2.0,440.0,2,2,1.0,0,20,0,0,0,0,0,0,0,10,2007,200141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
85.0,9965,1,0,0,7,5,2007,2007,0.0,2,1,3,2,-1,-0.5,0.0,-0.5,0.0,1528.0,1528.0,3,1,3,1528,0,0,1528,0.0,0.0,3,2,3,1,2,6,3.0,1,2,2007.0,1,2.0,480.0,2,2,1.0,0,228,0,0,0,0,0,0,0,9,2007,235876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50.0,8660,1,0,0,5,6,1900,1993,0.0,1,1,2,2,-1,-0.5,0.0,-0.5,0.0,760.0,760.0,3,0,3,928,928,312,2168,0.0,0.0,2,0,5,1,2,11,3.0,0,0,1998.0,1,2.0,576.0,2,2,1.0,467,160,78,0,0,0,0,0,0,12,2009,123000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
